,open,high,low,close,sma5,sma10,sma30,sma60,macd,macd_signal,stoch_d,stoch_k,stoch_j,ts_create_utc,dt,ts_send_utc,ema30_5_span_grad,macd_5_span_grad,macd_signal_5_span_grad,initial_invest_amount_today,invest_amount,transaction_type,transaction_price,transaction_current_gain,profits,accumulate_gain_in_a_day,stop_trade_flg,macd_golden_cross,macd_dead_cross,continuous_macd_golden_cross_count,stoch_golden_cross,stoch_dead_cross,stoch_all_dead_cross,bought_price,sold_price,my_money,trade_count,is_long_position,long_position_period,purchase_price,stop_trading_this_minute,stop_trading_today,prev_gain,current_gain,total_profit_in_a_day,gain_is_negative_from_prev
10,59068.99,59106,59015.79,59017.93,59087.44,59157.265,,,,,,,,2024-08-13 08:26:59,2024-08-13,2024-08-13 08:27:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
11,59012.45,59081.38,59012.45,59035.73,59068.229999999996,59132.226,,,,,,,,2024-08-13 08:27:59,2024-08-13,2024-08-13 08:28:01,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
12,59048.52,59105.78,59006.31,59027.76,59052.619999999995,59105.162,,,,,,,,2024-08-13 08:28:59,2024-08-13,2024-08-13 08:29:01,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
13,59038.29,59078.89,59021.09,59056.59,59041.77,59085.260999999984,,,,,,,,2024-08-13 08:29:59,2024-08-13,2024-08-13 08:30:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
14,59040.26,59056.8,59011.27,59035.32,59034.666000000005,59067.905999999995,,,,,,,,2024-08-13 08:30:59,2024-08-13,2024-08-13 08:31:01,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
15,59042.5,59067.51,59010.93,59019.62,59035.004,59061.221999999994,,,,,,9.889175622357664,,2024-08-13 08:31:59,2024-08-13,2024-08-13 08:32:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
16,59019.51,59019.57,58931.96,58962.55,59020.368,59044.29900000001,,,,,,7.525459429306366,,2024-08-13 08:32:59,2024-08-13,2024-08-13 08:33:01,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
17,58940.86,59011.98,58931.65,58943.54,59003.524,59028.072,,,,,7.657081680597568,5.556609990128677,1.3556666091908927,2024-08-13 08:33:59,2024-08-13,2024-08-13 08:34:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
18,58941.27,59016.5,58941.27,58993.31,58990.867999999995,59016.318999999996,,,,,7.986288693726962,10.876796661745843,16.657812597783604,2024-08-13 08:34:59,2024-08-13,2024-08-13 08:35:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
19,58990.47,59019.91,58949.51,59017.95,58987.39400000001,59011.02999999999,,,,,12.16089817389044,20.049287869796796,35.82606726160951,2024-08-13 08:35:59,2024-08-13,2024-08-13 08:36:01,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
20,59012.31,59078.4,59012.31,59063.13,58996.096,59015.55,,,,,22.70096306278317,37.176804656806866,66.12848784485425,2024-08-13 08:36:59,2024-08-13,2024-08-13 08:37:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
21,59066.26,59070.38,58998.27,59023,59008.186,59014.277,,,,,34.488647237626175,46.23984918627486,69.74225308357224,2024-08-13 08:37:59,2024-08-13,2024-08-13 08:38:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
22,59023.19,59058.13,59023.02,59037.94,59027.06599999999,59015.295,,,,,45.350467230799524,52.634747849316845,67.20330908635148,2024-08-13 08:38:59,2024-08-13,2024-08-13 08:39:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
23,59051.19,59124.89,59051.19,59089.18,59046.240000000005,59018.554000000004,,,,,53.44459145747795,61.459177336842146,77.48834909557054,2024-08-13 08:39:59,2024-08-13,2024-08-13 08:40:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
24,59086.54,59160.2,59078.88,59113.82,59065.414000000004,59026.404,,,,,62.09168571993363,72.18113197364188,92.3600244810584,2024-08-13 08:40:59,2024-08-13,2024-08-13 08:41:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
25,59114.74,59135.67,59085.07,59128.59,59078.50600000001,59037.30099999999,,,-22.455705460677564,,72.03527699736965,82.4655216816249,103.3260110501354,2024-08-13 08:41:59,2024-08-13,2024-08-13 08:42:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
26,59130,59132.21,59068.96,59068.96,59087.698,59047.941999999995,,,-20.815949766307313,,76.65498824897725,75.31831109166497,72.64495677704042,2024-08-13 08:42:59,2024-08-13,2024-08-13 08:43:01,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
27,59075.59,59097.92,59028.17,59080.25,59096.159999999996,59061.61299999999,,,-18.393395307568426,,76.06868661902634,70.42222708378917,59.12930801331484,2024-08-13 08:43:59,2024-08-13,2024-08-13 08:44:01,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
28,59069.89,59077.07,59030.33,59051.46,59088.616,59067.428,,,-18.582409389106033,,68.30452854955166,59.173047473200846,40.910085320499206,2024-08-13 08:44:59,2024-08-13,2024-08-13 08:45:00,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
29,59053.27,59084.4,59010.41,59084.4,59082.731999999996,59074.07300000001,59088.986,,-15.891039687870943,,63.67339993679993,61.42492525340979,56.92797588662951,2024-08-13 08:45:59,2024-08-13,2024-08-13 08:46:01,,,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
30,59084.82,59097.64,59031.93,59034.73,59063.96,59071.23300000001,59081.349333333324,,-17.563601435467717,,58.46131408152908,54.7859695179766,47.43528039087164,2024-08-13 08:46:59,2024-08-13,2024-08-13 08:47:00,,0.9784208050419693,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
31,59033.17,59041.09,58999.93,59033.87,59056.942,59072.32000000001,59072.94099999999,,-18.74246204757219,,55.87393642412985,51.41091450100317,42.48487065474981,2024-08-13 08:47:59,2024-08-13,2024-08-13 08:48:00,,0.4146975437470246,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
32,59033.11,59044.2,59001.05,59031.47,59047.186,59071.672999999995,59064.04333333333,,-19.643934469619126,,49.43219549989633,42.099702480709226,27.434716442335016,2024-08-13 08:48:59,2024-08-13,2024-08-13 08:49:01,,-0.25010783241013995,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
33,59044.72,59075.71,59006.24,59031.9,59043.274,59065.94500000001,59056.586666666655,,-20.092051786385127,-19.131172150063826,42.49971814304653,33.988537447427206,16.96617605618856,2024-08-13 08:49:59,2024-08-13,2024-08-13 08:50:01,,-0.3019284794558189,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
34,59038.71,59044.8,58949.62,58961.43,59018.68000000001,59050.706000000006,59048.33866666666,,-25.8357100626381,-20.47207973257868,32.61578083480796,21.759102576287447,0.04574605924642583,2024-08-13 08:50:59,2024-08-13,2024-08-13 08:51:01,-8.129466666666849,-1.9889340749534312,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
35,58971,58975.38,58924.66,58924.66,58996.66599999999,59030.31300000001,59042.94533333333,,-32.974522557560704,-22.972568297575087,21.51327479297294,8.792184355204176,-16.649996520333353,2024-08-13 08:51:59,2024-08-13,2024-08-13 08:52:00,-7.680799999998999,-3.0821842244185973,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
36,58924.45,58954.35,58924.45,58941.47,58978.186,59017.564,59036.60166666666,,-36.850862574297935,-25.748227152919657,11.60907698533651,4.275944024517908,-10.390321897119296,2024-08-13 08:52:59,2024-08-13,2024-08-13 08:53:00,-7.267866666665941,-3.621680105345149,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
37,58932.78,59007.84,58932.78,58955.02,58962.89599999999,59005.041000000005,59031.57533333333,,-38.387016575165035,-28.275985037368734,6.59900261414343,6.728879462708206,6.988633159837757,2024-08-13 08:53:59,2024-08-13,2024-08-13 08:54:01,-6.493600000000152,-3.748616421109182,,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
38,58955.87,59010.87,58955.87,58976.75,58951.865999999995,58997.56999999999,59027.105666666655,,-37.41964986274252,-30.10471800244349,8.662446849128157,14.982517060158356,27.622657482218752,2024-08-13 08:54:59,2024-08-13,2024-08-13 08:55:00,-5.896199999999953,-3.465519615271478,-2.194709170475933,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
39,58990.71,59018.29,58990.71,59001.79,58959.938,58989.30900000001,59024.80399999999,,-34.23781383605092,-30.931337169164976,15.565319280991517,24.984561320107986,43.82304539834092,2024-08-13 08:55:59,2024-08-13,2024-08-13 08:56:25,-4.706933333334746,-1.6804207546825638,-2.091851487317259,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
40,59018.29,59018.29,59000.51,59000.51,58975.10799999999,58985.887,59024.22333333332,,-31.456856107601197,-31.03644095685222,25.08155456644593,35.27758531907144,55.669646824322456,2024-08-13 08:56:59,2024-08-13,2024-08-13 08:57:11,-3.7444000000017694,0.30353328999190127,-1.6127745318554267,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
41,59018.29,59018.29,59004.1,59011.59,58989.132000000005,58983.659,59023.41866666666,,-28.035685737937456,-30.436289913069267,34.68588515313372,43.79550882022172,62.014756154397716,2024-08-13 08:57:59,2024-08-13,2024-08-13 08:58:00,-2.636600000000908,1.7630353672720958,-0.9376125520299219,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
42,59011.69,59092.69,59008.2,59070.27,59012.18200000001,58987.539000000004,59024.83566666666,,-20.35476096696948,-28.41998412384931,46.175190116480564,59.45247621014854,86.00704839748448,2024-08-13 08:58:59,2024-08-13,2024-08-13 08:59:07,-1.3479333333336398,3.606451121639111,-0.028799817296115294,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
43,59083.57,59118.32,59073.84,59102.91,59037.414000000004,58994.64,59026.37966666665,,-11.501218642515596,-25.036231027582566,59.58961779601699,75.52086835768068,107.38336948100807,2024-08-13 08:59:59,2024-08-13,2024-08-13 09:00:04,-0.1452000000004773,5.183686244045385,1.0136973949721848,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
44,59068.91,59085.29,59015.63,59074.32,59051.92,59005.929000000004,59027.67966666666,,-6.714298375292856,-21.371844497124624,73.16359274487995,84.51743366681063,107.225115510672,2024-08-13 09:00:59,2024-08-13,2024-08-13 09:01:00,0.5751333333348156,5.504703092151613,1.9118985344080706,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
45,59053.26,59067.69,59004.3,59009.12,59053.64200000001,59014.375,59027.329666666665,,-8.088485648833739,-18.715172727466445,77.01602840417995,71.00978318804853,58.99729275578571,2024-08-13 09:01:59,2024-08-13,2024-08-13 09:02:00,0.6212666666688165,4.673674091753492,2.464253645877155,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
46,59021.13,59054.95,59010.46,59018.1,59054.943999999996,59022.038000000015,59029.18133333334,,-8.356598348625994,-16.643457851698354,70.6516878979357,56.42784683894795,27.980164720972454,2024-08-13 09:02:59,2024-08-13,2024-08-13 09:03:00,1.1525333333367598,3.9358174778622925,2.7585664122741824,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
47,59021.44,59030.15,58977.45,58992.04,59039.297999999995,59025.74000000001,59030.798,,-10.550286665005842,-15.424823614359852,56.57284663835569,42.2809098880706,13.697036387500432,2024-08-13 09:03:59,2024-08-13,2024-08-13 09:04:00,1.19246666666877,1.9608948603927274,2.5990321018978917,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
48,58993.59,58995.71,58922.46,58953.71,59009.458000000006,59023.436,59029.47800000002,,-15.206420967981103,-15.381143085084101,43.91674203469247,33.04146937705883,11.290924061791557,2024-08-13 09:04:59,2024-08-13,2024-08-13 09:05:01,0.6196666666728561,-0.7410404650931014,1.931017588499693,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
49,58943.81,58980.48,58932.73,58969.05,58988.404,59020.162,59027.84800000001,,-17.457393188626156,-15.796393105792513,33.397042167116425,24.868747236219843,7.8121573744266755,2024-08-13 09:05:59,2024-08-13,2024-08-13 09:06:03,0.03366666666988749,-2.14861896266666,1.1150902782664223,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
50,58974.95,59015.08,58938.32,58973.72,58981.324,59017.48299999999,59024.86766666668,,-18.649495148521964,-16.367013514338403,26.627230945931235,21.971476224515033,12.659966781682634,2024-08-13 09:06:59,2024-08-13,2024-08-13 09:07:01,-0.49239999999699646,-2.112201899937645,0.4696318426256084,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
51,58963.37,58971.34,58922.75,58927.11,58963.126000000004,59009.034999999996,59021.671333333354,,-23.08912494446122,-17.711435800362967,21.428218853069254,17.444433098472885,9.476861589280148,2024-08-13 09:07:59,2024-08-13,2024-08-13 09:08:00,-1.5019999999974971,-2.946505319167045,-0.21359558973292253,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
52,58928.25,58930.66,58889.82,58915.14,58947.74600000001,58993.522,59017.57800000001,,-27.25921524106525,-19.620991688503423,17.541621211398716,13.20895431120824,4.543620510827289,2024-08-13 09:08:59,2024-08-13,2024-08-13 09:09:00,-2.6439999999987776,-3.3417857152118815,-0.8392336148287143,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
53,58922.31,58985.55,58915.5,58933.93,58943.79,58976.62400000001,59012.40300000001,,-28.71681629691011,-21.44015661018476,13.857714152939758,10.919755049138155,5.043836841534951,2024-08-13 09:09:59,2024-08-13,2024-08-13 09:10:00,-3.415000000000873,-2.7020790657858016,-1.211802705020132,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
54,58933.81,58945.99,58897.3,58922.38,58934.45599999999,58961.43000000001,59006.021666666675,,-30.45292178172531,-23.24270964449287,13.002300153910648,14.878191101385553,18.629972996335365,2024-08-13 09:10:59,2024-08-13,2024-08-13 09:11:01,-4.365266666667594,-2.5991057186198305,-1.4892633077400714,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
55,58915.06,58957.49,58912.62,58928.67,58925.445999999996,58953.384999999995,58999.35766666667,,-30.964310161201865,-24.78702974783467,14.216626348739936,16.851932895696105,22.12254598960844,2024-08-13 09:11:59,2024-08-13,2024-08-13 09:12:04,-5.102000000001863,-2.46296300253598,-1.6840032466992532,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
56,58926.4,58943.34,58896.61,58941.25,58928.274,58945.7,58995.100666666665,,-30.008568177472625,-25.83133743376226,16.54996353026945,17.919766593726695,20.659372720641187,2024-08-13 09:12:59,2024-08-13,2024-08-13 09:13:00,-5.314133333337668,-1.3838886466022813,-1.623980326679859,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
57,58938.04,59005.28,58938.04,58980.32,58941.31,58944.52799999999,58991.76966666667,,-25.801094336347887,-25.825288814279386,21.12484556134903,28.60283719462429,43.55882046117481,2024-08-13 09:13:59,2024-08-13,2024-08-13 09:14:01,-5.1616666666683155,0.2916241809434723,-1.2408594251551925,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
58,58980.34,58998.68,58941.48,58984.02,58951.328,58947.558999999994,58989.52166666666,,-21.915454211972246,-25.043321893817957,29.03712908345751,40.588783462021546,63.69209221914961,2024-08-13 09:14:59,2024-08-13,2024-08-13 09:15:02,-4.576266666670563,1.3602724169875728,-0.7206330567266391,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
59,59009.58,59009.58,58948.63,58982.55,58963.362,58948.909,58986.12666666666,59037.55633333333,-18.738665462544304,-23.782390607563226,40.33214553151702,51.80481593790523,74.75015675068165,2024-08-13 09:15:59,2024-08-13,2024-08-13 09:16:00,-3.9790000000022703,2.342851263836201,-0.10793619261407131,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
60,58997.45,58998.48,58931.05,58976.22,58972.871999999996,58949.159,58984.17633333333,59032.76283333333,-16.541139627945086,-22.3341404116396,49.76285996323003,56.8949804897633,71.15922154282984,2024-08-13 09:16:59,2024-08-13,2024-08-13 09:17:01,-3.0362666666682343,2.884634106651356,0.49057786723901414,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
61,58942.04,58964.85,58888.1,58891.44,58962.91000000001,58945.59199999999,58979.42866666665,59026.18483333332,-21.39400526035024,-22.146113381381728,49.60607102802257,40.11841665639917,21.143107913152363,2024-08-13 09:17:59,2024-08-13,2024-08-13 09:18:00,-3.1344000000026426,1.722912583424477,0.7370448104761067,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
62,58892.84,58892.84,58826.83,58834.12,58933.670000000006,58937.490000000005,58972.850333333336,59018.44683333332,-29.524837248580297,-23.621858154821442,39.901355032985286,22.69066795279338,-11.73070620759043,2024-08-13 09:18:59,2024-08-13,2024-08-13 09:19:01,-3.7838666666662903,-0.744748582446482,0.4406861318915887,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
63,58870.82,58879.68,58825.68,58859.9,58908.846000000005,58930.087000000014,58967.11699999999,59011.85183333331,-33.5021576125946,-25.597918046376073,23.66640901233615,8.190142427815905,-22.762390741224586,2024-08-13 09:19:59,2024-08-13,2024-08-13 09:20:00,-4.480933333333814,-2.317340680124471,-0.11091923051162311,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
64,58857.17,58924.99,58843.82,58924.99,58897.333999999995,58930.348,58965.902333333324,59007.1205,-31.04413615861995,-26.68716166882485,18.731633114947563,25.314088964233406,38.47900066280509,2024-08-13 09:20:59,2024-08-13,2024-08-13 09:21:02,-4.0448666666678035,-2.461094139215129,-0.5809542122523247,1000000.0,1000000.0,,-99.9,0.0,0.0,,,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,False,0,-99.9,False,False,0.0,0.0,0.0,0
