,open,high,low,close,sma5,sma10,sma30,sma60,macd,macd_signal,stoch_d,stoch_k,stoch_j,ts_create_utc,dt,ts_send_utc,ema30_5_span_grad,macd_5_span_grad,macd_signal_5_span_grad,initial_invest_amount_today,invest_amount,transaction_type,transaction_price,transaction_current_gain,profits,accumulate_gain_in_a_day,stop_trade_flg,macd_golden_cross,macd_dead_cross,continuous_macd_golden_cross_count,stoch_golden_cross,stoch_dead_cross,stoch_all_dead_cross,bought_price,sold_price,my_money,trade_count,is_long_position,long_position_period,purchase_price,stop_trading_this_minute,stop_trading_today,prev_gain,current_gain,total_profit_in_a_day,gain_is_negative_from_prev
1154,59215.13,59257.55,59188.67,59190.18,59221.326,59185.99700000001,59179.38533333335,59198.87116666664,8.47030313948926,3.7252740601196543,77.30451740285906,69.67451021042741,54.41449582556413,2024-08-14 18:08:59,2024-08-14,2024-08-14 18:09:00,2.5769333333344546,2.7219137522624806,1.1992974523525888,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,163,0,1,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,5
1155,59189.48,59290.11,59189.48,59262.74,59237.15,59194.373,59184.50466666667,59199.06199999999,12.983016244019382,5.576805944762059,73.44708670150409,67.99945509709903,57.10419188828891,2024-08-14 18:09:59,2024-08-14,2024-08-14 18:10:00,3.4772666666613077,3.333496525097871,1.6261388878193443,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,197,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1156,59251.56,59280.62,59215.26,59264.15,59239.562,59211.736,59188.14333333333,59200.65049999999,16.48314793825557,7.758068250582053,70.97874246333271,75.2622620824717,83.82930132074966,2024-08-14 18:10:59,2024-08-14,2024-08-14 18:11:01,4.023599999997532,2.7047674924935565,1.8418689961384824,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,240,0,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1157,59280.02,59287.59,59230.72,59258.45,59238.14,59226.12399999999,59190.388999999996,59201.946666666656,18.58287175971782,9.923021759525742,76.38672470777436,85.89845694375235,104.92192141570831,2024-08-14 18:11:59,2024-08-14,2024-08-14 18:12:01,3.612466666662658,1.875503213000775,1.8485987983774546,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,282,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,1
1158,59267.47,59303.87,59241.13,59253.98,59245.9,59230.69099999999,59193.69733333332,59202.24416666666,19.659607283887453,11.870338588490515,81.28442403079377,82.69255306615726,85.50881113688425,2024-08-14 18:12:59,2024-08-14,2024-08-14 18:13:00,3.4803333333285993,1.936888905534579,1.8662595688626626,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,321,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,6
1159,59268.14,59294.29,59204.93,59217.41,59251.346,59236.33600000001,59197.844999999994,59201.80266666666,17.36190234579408,12.968657357057426,80.72165472461381,73.57395416393183,59.278553042567864,2024-08-14 18:13:59,2024-08-14,2024-08-14 18:14:01,3.691933333328052,1.7783198412609635,1.8486766593875543,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,364,0,1,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,11
1160,59246.44,59250.58,59188.17,59211.28,59241.054000000004,59239.102,59202.07199999999,59201.81983333333,14.874848992760235,13.349903455937218,73.57190457572848,64.4492064970964,46.203810339832245,2024-08-14 18:14:59,2024-08-14,2024-08-14 18:15:00,3.5134666666650447,0.37836654974817063,1.5546195022350318,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,403,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,1
1161,59185.47,59304.37,59185.47,59250.89,59238.402,59238.982,59206.13699999999,59202.44849999999,15.916562072816305,13.8632430555002,66.83030435413711,62.467752401383144,53.742648495875216,2024-08-14 18:15:59,2024-08-14,2024-08-14 18:16:01,3.5987333333308924,-0.11331717308785301,1.2210349609836295,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,1,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1162,59237.12,59272.27,59196.84,59216.22,59229.956000000006,59234.047999999995,59207.84266666665,59201.220166666666,13.785638051071146,13.847731686123309,61.22237008650553,56.750151361037034,47.80571391010004,2024-08-14 18:16:59,2024-08-14,2024-08-14 18:17:01,3.490733333330718,-0.9594467417293344,0.7849419853195133,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,1,0,0,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,22
1163,59206.78,59244.41,59166.56,59240.83,59227.326,59236.613,59208.36399999998,59200.58050000001,13.922198531072354,13.862630984632982,58.84896209137644,57.328982511709135,54.289023352374514,2024-08-14 18:17:59,2024-08-14,2024-08-14 18:18:01,2.933333333331393,-1.14748175056302,0.3984584792284934,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,1,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1164,59253.83,59258.1,59175.08,59236.49,59231.14200000001,59241.24399999999,59208.695666666645,59199.182833333354,13.524320153926965,13.794971489154815,54.90598823533137,50.63883083324796,42.104516029081125,2024-08-14 18:18:59,2024-08-14,2024-08-14 18:19:00,2.170133333330159,-0.7675164383734228,0.16526282641947782,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,1,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,1
1165,59247.89,59247.89,59149.58,59160.96,59221.078,59231.066000000006,59206.642333333315,59196.70883333335,7.033284692188317,12.442637791397692,48.95580890523823,38.899613370757585,18.787222301796305,2024-08-14 18:19:59,2024-08-14,2024-08-14 18:20:00,0.9140666666644393,-1.5683128601143834,-0.18145313290790527,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,1,0,0,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,34
1166,59179.15,59311.12,59178.76,59301.75,59231.25,59234.826,59209.17266666666,59196.815000000024,13.09867077058152,12.57384170912723,46.767842827317885,50.76508427794811,58.75956717920856,2024-08-14 18:20:59,2024-08-14,2024-08-14 18:21:01,0.6071333333340589,-0.5635782604469568,-0.2578802692745942,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,1,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1167,59297.87,59349.83,59287.02,59302.12,59248.43000000001,59239.19300000001,59213.482333333326,59196.2631666667,17.730993944147485,13.605266072638416,49.635594404239846,59.24208556401385,78.45506788356185,2024-08-14 18:21:59,2024-08-14,2024-08-14 18:22:00,1.127933333335386,0.7890711786152679,-0.048493122696978475,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1168,59313.0,59408.74,59311.64,59364.13,59273.090000000004,59250.208000000006,59219.900333333324,59198.64600000003,26.10491429419926,16.105194717488974,64.79806284203396,84.38701868413992,123.56493036835184,2024-08-14 18:22:59,2024-08-14,2024-08-14 18:23:00,2.3072666666688746,2.4365431526253816,0.44851274657119833,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1169,59371.8,59402.74,59340.5,59365.61,59298.914000000004,59265.028000000006,59226.386333333336,59200.171833333356,32.48625214697677,19.381409510588217,74.80072900069472,80.77308275393035,92.71779026040164,2024-08-14 18:23:59,2024-08-14,2024-08-14 18:24:00,3.538133333338192,3.7923863986099606,1.1172876042866804,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1170,59356.52,59396.02,59333.26,59383.3,59343.382,59282.23,59231.085666666666,59202.03700000002,38.52683595722192,23.21050489775276,83.53427126360009,85.44271235273,89.25959453098983,2024-08-14 18:24:59,2024-08-14,2024-08-14 18:25:00,4.888666666670178,6.29871025300672,2.1535734212710134,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,1,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1171,59384.67,59430.8,59302.77,59328.86,59348.80399999999,59290.027,59235.32933333334,59203.51933333335,38.477641814533854,26.263939565428338,81.77106966509069,79.09741388861171,73.75010233565376,2024-08-14 18:25:59,2024-08-14,2024-08-14 18:26:01,5.231333333336806,5.075794208790467,2.7380195712602218,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,1,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,14
1172,59325.16,59358.54,59253.63,59320.65,59352.509999999995,59300.47000000001,59239.51466666667,59205.74883333335,37.345679678212036,28.480294644493434,78.709580744225,71.58861599133328,57.34668648554987,2024-08-14 18:26:59,2024-08-14,2024-08-14 18:27:00,5.206466666668712,3.9229371468129104,2.9750057143710036,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,33
1173,59327.33,59327.33,59260.72,59307.86,59341.25600000001,59307.172999999995,59243.441000000006,59208.62616666669,35.01293024487677,29.786817799191454,70.32484490928967,60.28850484792397,40.21582472519256,2024-08-14 18:27:59,2024-08-14,2024-08-14 18:28:00,4.708133333336446,1.7816031901355018,2.7363246163404957,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,3
1174,59301.99,59337.56,59231.45,59257.66,59319.66599999999,59309.29,59245.510333333346,59209.88483333335,28.78171023489267,29.585791452780303,61.24206898799975,51.84908612474201,33.06312039822653,2024-08-14 18:28:59,2024-08-14,2024-08-14 18:29:00,3.824800000002142,-0.7409083824168192,2.0408763884384173,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,1,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,11
1175,59257.73,59287.15,59237.67,59269.24,59296.85400000001,59320.117999999995,59248.519,59210.77233333336,24.495453870615165,28.567706669312315,52.63099668902911,45.755399094421364,32.00420390520587,2024-08-14 18:29:59,2024-08-14,2024-08-14 18:30:00,3.486666666666861,-2.806276417321351,1.071440354311911,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1176,59268.62,59268.62,59227.38,59240.64,59279.21,59314.007,59253.523,59211.08433333337,18.576640317667625,26.56947429456844,45.13073987151174,37.78773439537187,23.101723443092126,2024-08-14 18:30:59,2024-08-14,2024-08-14 18:31:06,3.6387333333317655,-3.9802002993732457,0.061106945828020544,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,32
1177,59245.58,59245.58,59227.99,59229.28,59260.93600000001,59306.723,59257.346666666665,59211.00683333336,12.821488505207526,23.81986821905496,39.32231783735863,34.42382002228265,24.626824392130672,2024-08-14 18:31:59,2024-08-14,2024-08-14 18:32:00,3.5663999999989757,-4.904838234600902,-0.9320852850876946,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,11
1178,59229.19,59232.98,59227.98,59228.06,59244.976,59293.116000000016,59258.005,59211.35233333336,8.069043749470438,20.66971240634397,33.91808706508838,29.542706777610608,20.79194620265507,2024-08-14 18:32:59,2024-08-14,2024-08-14 18:33:36,2.912799999998242,-5.388777299081267,-1.8234210785694969,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,1
1179,59230.93,59233.29,59230.93,59233.29,59240.102,59279.884000000005,59260.416000000005,59213.45833333335,4.670874216397351,17.469955988071177,29.97586807001375,25.961077410147997,17.931496090416495,2024-08-14 18:33:59,2024-08-14,2024-08-14 18:34:00,2.9811333333316723,-4.822167203699064,-2.423167092941825,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1180,59233.25,59233.25,59227.99,59228.7,59231.99399999999,59264.424,59261.91866666667,59214.51850000002,1.589117366806022,14.293810297727163,24.07807641590397,16.730445059953308,2.0351823480519826,2024-08-14 18:34:59,2024-08-14,2024-08-14 18:35:01,2.6799333333343385,-4.581267300761828,-2.8547792743170306,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,25
1181,59230.35,59232.3,59170.61,59179.81,59219.828,59249.51899999999,59259.509333333335,59213.76733333335,-4.743517654715106,10.486380403083698,17.09942260820728,8.606745354520536,-8.378609152852952,2024-08-14 18:35:59,2024-08-14,2024-08-14 18:36:00,1.1972666666668375,-4.664031594476546,-3.2166187782969486,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,26
1182,59179.72,59202.29,59016.7,59050.78,59184.128000000004,59222.53200000001,59252.35,59212.33833333335,-19.943918694378226,4.400350047051969,9.825138753066659,4.138225844726134,-7.235599971954915,2024-08-14 18:36:59,2024-08-14,2024-08-14 18:37:01,-0.9993333333331975,-6.55308143991715,-3.8839036344005984,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,28
1183,59050.8,59127.82,59029.19,59087.18,59155.952000000005,59200.464,59248.083333333336,59212.18950000001,-28.722081563115353,-2.2241133563033904,7.446747872637352,9.595272418665385,13.89232151072145,2024-08-14 18:37:59,2024-08-14,2024-08-14 18:38:00,-1.9843333333323243,-7.358225062517159,-4.578765152529472,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,1,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1184,59057.59,59137.17,59023.9,59062.65,59121.824,59180.96300000001,59243.832333333325,59211.60883333335,-37.229043529951014,-9.22506981806448,8.616309772897582,12.115431055301231,19.113673620108532,2024-08-14 18:38:59,2024-08-14,2024-08-14 18:39:01,-3.316733333336015,-8.379983549269673,-5.339005161227131,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,12
1185,59059.91,59084.13,59012.71,59058.02,59087.688,59159.84099999999,59237.00833333333,59210.7565,-43.839110272121616,-16.14783500229479,11.816702272997547,13.739403345026028,17.584805489082992,2024-08-14 18:39:59,2024-08-14,2024-08-14 18:40:00,-4.982066666668106,-9.085645527785527,-6.088329060004391,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,1,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,3
1186,59051.76,59108.2,59018.0,59022.33,59056.191999999995,59138.009999999995,59228.94766666667,59208.5455,-51.36541251565359,-23.191314830979838,11.636004061440952,9.0531777839956,3.8875252291048987,2024-08-14 18:40:59,2024-08-14,2024-08-14 18:41:00,-6.112333333333663,-9.324378972187697,-6.735539046812707,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,1,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,3
1187,59023.24,59070.55,59003.39,59041.47,59054.33,59119.22900000001,59221.715000000004,59206.052,-55.14988913445268,-29.58299887717674,10.64848008371141,9.1528591221126,6.161617198914978,2024-08-14 18:41:59,2024-08-14,2024-08-14 18:42:03,-6.126999999998953,-7.04119408801489,-6.796669784845742,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1188,59035.2,59040.99,58985.38,58996.92,59036.278000000006,59096.11500000001,59213.14633333334,59203.42183333333,-61.040290228316735,-35.8744284321979,8.088775500616608,6.060289595741619,2.0033177859916407,2024-08-14 18:42:59,2024-08-14,2024-08-14 18:43:00,-6.9873999999996155,-6.4636417330402764,-6.730063015178902,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,1,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,39
1189,58996.75,59027.84,58954.51,58965.12,59016.772,59069.29800000001,59204.73666666667,59201.29083333334,-67.49641621131013,-42.19880560052019,7.137416193661074,6.199099863129002,4.322467202064859,2024-08-14 18:43:59,2024-08-14,2024-08-14 18:44:01,-7.819133333330683,-6.053474536271824,-6.594747156491141,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,1,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,6
1190,58954.5,58974.78,58916.32,58951.89,58995.545999999995,59041.617000000006,59196.09033333333,59199.08116666667,-72.84082461957587,-48.32718625589026,6.087009247830345,6.001638284620412,5.8308963582005475,2024-08-14 18:44:59,2024-08-14,2024-08-14 18:45:00,-8.183599999999569,-5.8003428694908505,-6.435870250719094,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,1,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,18
1191,58934.65,58938.11,58820.03,58883.15,58967.71000000001,59011.95099999999,59183.83233333333,59194.98466666666,-81.68147423706978,-54.99802065212294,7.339633603851079,9.81816266380382,14.775220783709303,2024-08-14 18:45:59,2024-08-14,2024-08-14 18:46:00,-9.023066666667,-6.063212344283238,-6.36134116422862,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,1,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,57
1192,58885.05,58995.0,58885.05,58910.01,58941.41799999999,58997.873999999996,59173.62533333334,59190.73399999999,-85.53438981601357,-61.10527709973452,10.589923453202408,15.94996941118299,26.67006132714415,2024-08-14 18:46:59,2024-08-14,2024-08-14 18:47:01,-9.61793333333335,-6.076900136312179,-6.304455644511557,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1193,58911.61,58978.43,58863.05,58925.59,58927.152,58981.715000000004,59163.117333333335,59185.74066666666,-86.33546513070905,-66.15131161716904,15.544111754368595,20.864203188118974,31.50438605561973,2024-08-14 18:47:59,2024-08-14,2024-08-14 18:48:02,-10.005800000000454,-5.059034980478463,-6.055376636994228,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1194,58925.51,58980.59,58919.29,58965.04,58927.136,58971.954000000005,59154.069,59181.38233333333,-82.83220679919759,-69.4874969979021,21.437222343084766,27.497494429952326,39.618038603687445,2024-08-14 18:48:59,2024-08-14,2024-08-14 18:49:01,-10.133533333333617,-3.067158117577492,-5.4577382794763825,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1195,58964.94,59020.28,58926.05,58926.12,58921.982,58958.764,59146.241,59176.441666666666,-82.24827235278644,-72.03967147399155,25.950857766828474,29.490875682414114,36.57091151358539,2024-08-14 18:49:59,2024-08-14,2024-08-14 18:50:00,-9.969866666666348,-1.8814895466421149,-4.742497043620257,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,7
1196,58926.97,59006.27,58926.97,58942.08,58933.768000000004,58950.739,59134.25200000001,59171.712333333344,-79.58031067741103,-73.54781759544497,30.2640671310096,33.803831280662365,40.883359579967895,2024-08-14 18:50:59,2024-08-14,2024-08-14 18:51:00,-9.916066666664847,0.42023271193174877,-3.709959388664406,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1197,58940.69,58990.42,58913.01,58978.16,58947.398,58944.407999999996,59123.453333333346,59168.46783333334,-73.70495441110688,-73.57926279420846,33.99814704767886,38.69973417996011,48.10290844452261,2024-08-14 18:51:59,2024-08-14,2024-08-14 18:52:01,-10.034399999998277,2.365887080981338,-2.494797138894788,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,1,0,0,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1198,58974.72,59014.62,58974.72,59008.09,58963.898,58945.525,59111.58533333335,59165.742833333345,-65.8742391134947,-72.03827938113129,41.23518076287524,51.20197682800324,71.13556895825924,2024-08-14 18:52:59,2024-08-14,2024-08-14 18:53:03,-10.306399999996938,4.092245203442872,-1.1773935527924493,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,1,0,35,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1199,59019.08,59116.63,59001.57,59039.63,58978.816000000006,58952.976,59100.71933333334,59163.55283333334,-56.472362843451265,-68.92513255061161,50.985065830896424,63.05348648472593,87.19032779238493,2024-08-14 18:53:59,2024-08-14,2024-08-14 18:54:01,-10.6699333333323,5.271968791149265,0.11247288945809827,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,72,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1200,59027.45,59061.69,58971.54,58982.47,58990.08600000001,58956.034,59087.358333333344,59159.222,-53.02244139666436,-65.74463603680194,59.64810587038607,64.68885429842902,74.77035115451493,2024-08-14 18:54:59,2024-08-14,2024-08-14 18:55:00,-11.776533333331463,5.845166191224417,1.2590070874379222,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,112,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,23
1201,58978.07,59054.17,58978.07,59029.85,59007.64,58970.70399999999,59077.39133333334,59156.360333333345,-45.93567262358556,-61.78288706618665,64.75280393678416,66.51607102719751,70.04260520802421,2024-08-14 18:55:59,2024-08-14,2024-08-14 18:56:00,-11.372133333333476,6.728927610765095,2.352986105851663,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,145,0,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1202,59030.88,59051.8,58965.52,59001.59,59012.326,58979.86199999999,59066.756000000016,59153.135333333346,-42.11425099018379,-57.849215334979974,64.4819594495927,62.24095302315155,57.758940170269256,2024-08-14 18:56:59,2024-08-14,2024-08-14 18:57:01,-11.339466666665976,6.318140684184618,3.1460094918456973,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,185,0,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,23
1203,58992.72,59030.21,58983.49,58983.49,59007.406,58985.65199999999,59055.94366666667,59149.69233333334,-40.0842001558849,-54.296259646459795,63.70420319172867,62.355585524836954,59.658350191053515,2024-08-14 18:57:59,2024-08-14,2024-08-14 18:58:00,-11.128333333335467,5.158007791521959,3.548403946934299,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,224,0,0,1,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,3
1204,59011.97,59027.4,58983.02,59001.6,58999.8,58989.308,59047.40833333335,59146.45933333335,-36.59223188745091,-50.75549386032365,61.25908443845062,59.18071476736335,55.023975425188794,2024-08-14 18:58:59,2024-08-14,2024-08-14 18:59:00,-10.662199999998847,3.9760261912000714,3.6339277380575923,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,263,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
1205,59002.01,59012.95,58978.34,59009.74,59005.254,58997.67,59038.75833333334,59143.63866666668,-32.79001231431175,-47.16243529381826,59.86499014785564,58.05867015136662,54.44603015838858,2024-08-14 18:59:59,2024-08-14,2024-08-14 19:00:00,-9.720000000001164,4.046485816470522,3.7164401485967344,1000000.0,996832.646474872,no_entry,-99.9,0.0,0.0,-0.31673535251279805,0,0,0,306,0,0,0,-99.9,-99.9,996832.646474872,0,False,0,-99.9,False,False,0.0,0.0,-3167.3535251279827,0
